,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
238,3EQVJH0T598WX1F2D64P39HLWKVTHT,32EYX73OYAWR9S6OZIBVBT0HR90URU,A3PUUVUDORJS8W,106,100% (128/128),Write a story about lovers with <b>indirect</b> characterization:,"The story is about a man and a woman who meet and fall in love. The man is a scientist and the woman is a painter. The man is a scientist and he is very intelligent. The woman is a painter and she is very creative. The man is a scientist and very logical. The woman is a painter and very emotional. The man is a scientist and logical. The woman is a painter, and very emotional. The man is logical. The woman is emotional. The man is intelligent. The woman is creative. The man is a scientist. The woman is a painter. The man and the woman are lovers.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",OPT,"There are repetitions that make no sense, there is no real plot to the story apart from the detail they become lovers, and you are directly told about the personality rather than being shown it.",,,-2,-1
239,3EQVJH0T598WX1F2D64P39HLWKVTHT,3X1FV8S5J7E0XHMAOXRO8BOT376GVH,ANHDHJMXXH1O3,200,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"The story is about a man and a woman who meet and fall in love. The man is a scientist and the woman is a painter. The man is a scientist and he is very intelligent. The woman is a painter and she is very creative. The man is a scientist and very logical. The woman is a painter and very emotional. The man is a scientist and logical. The woman is a painter, and very emotional. The man is logical. The woman is emotional. The man is intelligent. The woman is creative. The man is a scientist. The woman is a painter. The man and the woman are lovers.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",OPT,passage,,,1,1
240,3TZDZ3Y0K1T29BLADBWNKM02LOX193,38SKSKU7RBKBX3GB0HPL6E37RMJILF,A2CFI1X8OKYIL2,439,100% (66/66),Write a story about lovers with <b>indirect</b> characterization:,"He was a tall, dark, and handsome man, with a well-trimmed beard and a broad chest. He had a gentle and kind face, and his eyes were like two pools of water. He was dressed in a dark green tunic, and his hair was tied in a ponytail. He was a man of few words, but he was very polite and courteous.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",OPT,,,,2,1
241,3TZDZ3Y0K1T29BLADBWNKM02LOX193,3L70J4KAZQ9DT99LBCZK637J55LADW,A35TF71Q0XO0PH,62,100% (16/16),Write a story about lovers with <b>indirect</b> characterization:,"He was a tall, dark, and handsome man, with a well-trimmed beard and a broad chest. He had a gentle and kind face, and his eyes were like two pools of water. He was dressed in a dark green tunic, and his hair was tied in a ponytail. He was a man of few words, but he was very polite and courteous.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",OPT,", unverified facts",,,1,1
242,3TZDZ3Y0K1T29BLADBWNKM02LOX193,3RU7GD8VPYGQI2Y5XLC6RXIE5UKPSA,AKQAI78JTXXC9,164,100% (149/149),Write a story about lovers with <b>indirect</b> characterization:,"He was a tall, dark, and handsome man, with a well-trimmed beard and a broad chest. He had a gentle and kind face, and his eyes were like two pools of water. He was dressed in a dark green tunic, and his hair was tied in a ponytail. He was a man of few words, but he was very polite and courteous.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",OPT,,,,-1,-1
243,3IQ9O0AYXFMWTWQMJOMA3LI0WXATIM,3NL0RFNU0PA65QZEUSBGXDG9X4QK4C,A173A97OFDAX9F,39,100% (5/5),Write a <b>fast-paced</b> story about lovers:,"The girl was a beautiful, but she was also a little bit of a wild child. She had a reputation for being a bit of a party girl. She was a little bit of a rebel. She was a little bit of an artist. She was a little bit of everything. She was a little bit of trouble. She was a little bit of fun. She was a little bit of love. She was a little bit of lust. She was a little bit of danger. She was a little bit of excitement. She was a little bit of mystery. She was a little bit of magic.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,each part isn't related to each other,,,-1,-1
244,3IQ9O0AYXFMWTWQMJOMA3LI0WXATIM,3ZPPDN2SL5J4GWDGF1W4GQEKZZ59EA,A35TF71Q0XO0PH,86,100% (16/16),Write a <b>fast-paced</b> story about lovers:,"The girl was a beautiful, but she was also a little bit of a wild child. She had a reputation for being a bit of a party girl. She was a little bit of a rebel. She was a little bit of an artist. She was a little bit of everything. She was a little bit of trouble. She was a little bit of fun. She was a little bit of love. She was a little bit of lust. She was a little bit of danger. She was a little bit of excitement. She was a little bit of mystery. She was a little bit of magic.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,unverified facts,,,1,1
245,3IQ9O0AYXFMWTWQMJOMA3LI0WXATIM,3C2NJ6JBKK4XAI5UNRK8WQ0F7LZ2N3,ANHDHJMXXH1O3,431,0% (0/0),Write a <b>fast-paced</b> story about lovers:,"The girl was a beautiful, but she was also a little bit of a wild child. She had a reputation for being a bit of a party girl. She was a little bit of a rebel. She was a little bit of an artist. She was a little bit of everything. She was a little bit of trouble. She was a little bit of fun. She was a little bit of love. She was a little bit of lust. She was a little bit of danger. She was a little bit of excitement. She was a little bit of mystery. She was a little bit of magic.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,passage,,,1,1
246,3HXCEECSRVGE58EQTYXVBXD57CUYZD,36AHBNMV11ZEPR7ORID09PPQ8WEDYZ,A2CFI1X8OKYIL2,415,100% (66/66),Write a <b>fast-paced</b> story about lovers:,"“I’m going to kill you!”<br><br>“I’ll kill you first!”<br><br>“No, I’ll kill you first!<br><br>“No, I will!”<br><br>“You’re a liar!”<br><br>“And you’re a cheater!”<br><br>“Oh, yeah? Well, you’re a cheater, too!”<br><br>“Yeah, well, you’re a chea-”",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,Not a love story.,,,-1,-1
247,3HXCEECSRVGE58EQTYXVBXD57CUYZD,35LDD5557KRM9GOK0WBCJ7X9JV2MK0,A35TF71Q0XO0PH,166,100% (16/16),Write a <b>fast-paced</b> story about lovers:,"“I’m going to kill you!”<br><br>“I’ll kill you first!”<br><br>“No, I’ll kill you first!<br><br>“No, I will!”<br><br>“You’re a liar!”<br><br>“And you’re a cheater!”<br><br>“Oh, yeah? Well, you’re a cheater, too!”<br><br>“Yeah, well, you’re a chea-”",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,inconsistency,,,1,1
248,3HXCEECSRVGE58EQTYXVBXD57CUYZD,3LPW2N6LK3P2458Q2BYS8SVLZR85UO,AKQAI78JTXXC9,304,100% (149/149),Write a <b>fast-paced</b> story about lovers:,"“I’m going to kill you!”<br><br>“I’ll kill you first!”<br><br>“No, I’ll kill you first!<br><br>“No, I will!”<br><br>“You’re a liar!”<br><br>“And you’re a cheater!”<br><br>“Oh, yeah? Well, you’re a cheater, too!”<br><br>“Yeah, well, you’re a chea-”",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,,,,1,1
249,3E6L1VR4Y596H7DKM38WPEDUWX86FY,3WJ1OXY92K31CEDUU4O4KBTIUEEA8G,A2CFI1X8OKYIL2,350,100% (66/66),Write a <b>fast-paced</b> story about lovers:,Write a story about a boy and a girl who are in love. The boy is a bit of a rebel and the girl is a bit of a goody-goody. The boy is the leader of a gang of boys and the girl is the leader of a gang of girls. The two gangs are sworn enemies. The boy and girl meet and fall in love. The boy and girl are caught by their gang leaders and are punished. The boy and girl are forced to break up. The boy and girl decide to run away together. The boy and girl are caught again and are punished.,Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,"This is not exactly a story when it starts out with ""write a story."" But they have the idea.",,,-1,-1
250,3E6L1VR4Y596H7DKM38WPEDUWX86FY,333U7HK6IJ2OU2CP5ICXZ2A2VS9DJ9,A3P9TM5PRYBH90,78,100% (31/31),Write a <b>fast-paced</b> story about lovers:,Write a story about a boy and a girl who are in love. The boy is a bit of a rebel and the girl is a bit of a goody-goody. The boy is the leader of a gang of boys and the girl is the leader of a gang of girls. The two gangs are sworn enemies. The boy and girl meet and fall in love. The boy and girl are caught by their gang leaders and are punished. The boy and girl are forced to break up. The boy and girl decide to run away together. The boy and girl are caught again and are punished.,Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,"""Write a story"" is not a natural way to start.",,,2,1
251,3E6L1VR4Y596H7DKM38WPEDUWX86FY,39PAAFCODWN42M8G8XQV7U3IT13TVS,AKQAI78JTXXC9,324,100% (149/149),Write a <b>fast-paced</b> story about lovers:,Write a story about a boy and a girl who are in love. The boy is a bit of a rebel and the girl is a bit of a goody-goody. The boy is the leader of a gang of boys and the girl is the leader of a gang of girls. The two gangs are sworn enemies. The boy and girl meet and fall in love. The boy and girl are caught by their gang leaders and are punished. The boy and girl are forced to break up. The boy and girl decide to run away together. The boy and girl are caught again and are punished.,Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,,,,1,1
252,3I4E7AFQ3TMSO7AS167AFMX09CZTJY,3YHH42UU5L20Q8ZVWR0F0A3B5S10L1,A2CFI1X8OKYIL2,239,100% (66/66),Write a <b>fast-paced</b> story about lovers:,"a young man and a young woman. The young man is a poor student, and the young woman is a rich heiress. The young man is in love with the young woman, but she doesn’t love him. She is in love with a rich young man. The young man is jealous of the rich young man. The rich young man is jealous of the poor young man. The poor young man is jealous of the rich man. The rich man is jealous of the poor man. The poor man is jealous of the rich woman. The rich woman is jealous of the poor woman. ",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,,,,1,1
253,3I4E7AFQ3TMSO7AS167AFMX09CZTJY,3JW0YLFXR3399SCFTC02GGTV44RWWZ,A35TF71Q0XO0PH,56,100% (16/16),Write a <b>fast-paced</b> story about lovers:,"a young man and a young woman. The young man is a poor student, and the young woman is a rich heiress. The young man is in love with the young woman, but she doesn’t love him. She is in love with a rich young man. The young man is jealous of the rich young man. The rich young man is jealous of the poor young man. The poor young man is jealous of the rich man. The rich man is jealous of the poor man. The poor man is jealous of the rich woman. The rich woman is jealous of the poor woman. ",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,inconsistency,,,1,1
254,3I4E7AFQ3TMSO7AS167AFMX09CZTJY,3R8YZBNQ9R5PZGFS9VTKWBCSNCTQ7F,AKQAI78JTXXC9,289,100% (149/149),Write a <b>fast-paced</b> story about lovers:,"a young man and a young woman. The young man is a poor student, and the young woman is a rich heiress. The young man is in love with the young woman, but she doesn’t love him. She is in love with a rich young man. The young man is jealous of the rich young man. The rich young man is jealous of the poor young man. The poor young man is jealous of the rich man. The rich man is jealous of the poor man. The poor man is jealous of the rich woman. The rich woman is jealous of the poor woman. ",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",OPT,,,,-1,-1
